date,open,high,low,close,volume,dividends,stock splits,symbol
2022-11-24,309.6,312.64,303.52,308.77,53033530,0.0,0.0,QQQ
2022-11-25,295.09,297.6,290.07,290.44,49076459,0.0,0.0,QQQ
2022-11-28,285.72,287.73,284.49,286.42,53406232,0.0,0.0,QQQ
2022-11-29,284.58,284.87,282.44,284.56,62207316,0.0,0.0,QQQ
2022-11-30,284.1,289.09,283.69,286.4,51596763,0.0,0.0,QQQ
2022-12-01,300.72,304.09,300.35,302.23,30988042,0.0,0.0,QQQ
2022-12-02,304.71,311.51,300.72,301.19,25774227,0.0,0.0,QQQ
2022-12-05,306.98,313.91,305.7,312.06,53716662,0.0,0.0,QQQ
2022-12-06,314.79,317.85,305.0,309.14,36693356,0.0,0.0,QQQ
2022-12-07,306.49,310.54,304.46,308.37,58732835,0.0,0.0,QQQ
2022-12-08,316.5,316.58,309.91,311.85,43707482,0.0,0.0,QQQ
2022-12-09,317.81,318.68,311.4,313.16,59346138,0.0,0.0,QQQ
2022-12-12,321.44,322.4,316.85,318.41,48350503,0.0,0.0,QQQ
2022-12-13,321.3,327.33,320.58,321.41,47040910,0.0,0.0,QQQ
2022-12-14,305.34,310.83,300.78,308.73,50651684,0.0,0.0,QQQ
2022-12-15,310.47,311.31,304.05,311.02,59980867,0.0,0.0,QQQ
2022-12-16,308.24,313.74,307.92,309.79,35854382,0.0,0.0,QQQ
2022-12-19,296.71,302.61,296.52,302.34,40944755,0.0,0.0,QQQ
2022-12-20,300.77,306.89,298.27,306.69,22500000,0.0,0.0,QQQ
2022-12-21,306.25,311.52,302.11,309.41,24963105,0.0,0.0,QQQ
2022-12-22,311.04,312.63,300.89,305.07,29425909,0.0,0.0,QQQ
2022-12-23,297.21,300.71,295.97,298.2,22500000,0.0,0.0,QQQ
2022-12-26,308.14,310.1,299.39,303.55,37057542,0.0,0.0,QQQ
2022-12-27,303.18,308.66,297.41,304.48,64513481,0.4735,0.0,QQQ
2022-12-28,308.04,311.74,303.22,307.9,41270708,0.0,0.0,QQQ
2022-12-29,313.15,314.37,310.43,311.89,29150374,0.0,0.0,QQQ
2022-12-30,316.9,321.28,310.24,313.25,22855780,0.0,0.0,QQQ
2023-01-02,327.49,327.57,314.5,322.18,38051018,0.0,0.0,QQQ
2023-01-03,330.31,334.1,328.51,329.94,33718218,0.0,0.0,QQQ
2023-01-04,320.51,322.35,316.23,318.25,57042675,0.0,0.0,QQQ
2023-01-05,319.43,320.56,312.11,315.5,35310611,0.0,0.0,QQQ
2023-01-06,301.71,305.71,300.33,305.39,43268104,0.0,0.0,QQQ
2023-01-09,311.5,312.84,306.94,309.3,38525704,0.0,0.0,QQQ
2023-01-10,302.18,304.16,300.89,301.44,39272219,0.0,0.0,QQQ
2023-01-11,308.63,313.94,304.28,304.71,51139078,0.0,0.0,QQQ
2023-01-12,309.26,315.05,309.09,309.13,37664463,0.0,0.0,QQQ
2023-01-13,310.98,313.22,308.06,311.34,27987108,0.0,0.0,QQQ
2023-01-16,304.06,307.33,299.74,303.57,24478162,0.0,0.0,QQQ
2023-01-17,302.33,307.63,298.57,305.93,48415934,0.0,0.0,QQQ
2023-01-18,303.41,309.03,297.24,301.52,53281329,0.0,0.0,QQQ
2023-01-19,305.26,308.63,299.68,302.97,40081267,0.0,0.0,QQQ
2023-01-20,307.0,310.04,306.41,306.48,37314514,0.0,0.0,QQQ
2023-01-23,299.19,303.65,298.32,300.44,36420306,0.0,0.0,QQQ
2023-01-24,308.27,310.12,305.78,308.71,46302326,0.0,0.0,QQQ
2023-01-25,305.25,305.89,303.98,305.34,43050092,0.0,0.0,QQQ
2023-01-26,300.22,302.71,296.1,301.19,40259874,0.0,0.0,QQQ
2023-01-27,299.68,300.97,291.82,300.0,47387614,0.0,0.0,QQQ
2023-01-30,301.71,303.99,301.58,302.23,60602976,0.0,0.0,QQQ
2023-01-31,297.53,302.44,297.49,302.16,35833113,0.0,0.0,QQQ
2023-02-01,299.9,302.63,298.93,301.04,58440494,0.0,0.0,QQQ
2023-02-02,301.71,307.91,301.1,306.47,50224820,0.0,0.0,QQQ
2023-02-03,310.87,311.47,307.72,310.75,53492037,0.0,0.0,QQQ
2023-02-06,304.3,311.24,302.54,304.62,59253379,0.0,0.0,QQQ
2023-02-07,310.03,310.51,303.73,309.41,28221288,0.0,0.0,QQQ
2023-02-08,306.63,310.71,302.65,307.29,29125365,0.0,0.0,QQQ
2023-02-09,319.75,323.0,313.22,321.17,54370835,0.0,0.0,QQQ
2023-02-10,302.72,308.28,299.83,304.42,30619926,0.0,0.0,QQQ
2023-02-13,312.65,315.28,308.32,315.28,38185627,0.0,0.0,QQQ
2023-02-14,319.91,321.3,314.83,316.8,50463950,0.0,0.0,QQQ
2023-02-15,314.75,317.83,312.7,313.64,43629658,0.0,0.0,QQQ
2023-02-16,306.89,309.74,305.92,307.8,33543922,0.0,0.0,QQQ
2023-02-17,317.45,322.84,313.73,320.88,51778843,0.0,0.0,QQQ
2023-02-20,326.44,327.36,319.73,322.85,27485151,0.0,0.0,QQQ
2023-02-21,328.61,331.44,318.01,324.66,48912543,0.0,0.0,QQQ
2023-02-22,328.36,330.93,325.2,325.81,48719394,0.0,0.0,QQQ
2023-02-23,308.45,317.49,308.05,313.96,51399537,0.0,0.0,QQQ
2023-02-24,322.25,326.57,313.44,317.66,49326736,0.0,0.0,QQQ
2023-02-27,321.88,324.14,316.52,321.04,49514591,0.0,0.0,QQQ
2023-02-28,305.2,314.97,302.49,310.05,40698505,0.5929,0.0,QQQ
2023-03-01,307.37,311.39,305.96,310.35,38902729,0.0,0.0,QQQ
2023-03-02,305.22,307.31,304.14,306.54,22500000,0.0,0.0,QQQ
2023-03-03,293.63,298.95,293.54,297.33,41563129,0.0,0.0,QQQ
2023-03-06,291.62,295.7,290.71,293.87,37922520,0.0,0.0,QQQ
2023-03-07,304.12,308.69,299.76,304.18,22500000,0.0,0.0,QQQ
2023-03-08,299.8,308.39,294.87,303.3,66184876,0.0,0.0,QQQ
2023-03-09,303.75,305.64,301.7,302.44,51035896,0.0,0.0,QQQ
2023-03-10,303.76,306.91,303.61,305.04,32610674,0.0,0.0,QQQ
2023-03-13,302.05,306.12,301.25,301.85,34971632,0.0,0.0,QQQ
2023-03-14,298.54,304.58,297.58,300.45,50021427,0.0,0.0,QQQ
2023-03-15,296.33,300.8,293.18,297.97,64892088,0.0,0.0,QQQ
2023-03-16,307.4,309.25,300.27,302.3,55809421,0.0,0.0,QQQ
2023-03-17,305.91,308.45,301.23,302.69,28498433,0.0,0.0,QQQ
2023-03-20,313.7,316.87,308.55,314.77,34596707,0.0,0.0,QQQ
2023-03-21,305.91,313.05,302.44,309.59,36605815,0.0,0.0,QQQ
2023-03-22,313.64,315.86,310.6,315.04,29202713,0.0,0.0,QQQ
2023-03-23,312.57,319.91,309.63,311.88,22500000,0.0,0.0,QQQ
2023-03-24,316.78,319.47,310.37,312.18,37798107,0.0,0.0,QQQ
2023-03-27,305.77,315.63,304.74,310.36,38067056,0.0,0.0,QQQ
2023-03-28,318.69,323.09,311.95,312.82,35106281,0.0,0.0,QQQ
2023-03-29,303.86,307.96,302.99,304.18,49824488,0.0,0.0,QQQ
2023-03-30,302.04,304.13,296.75,301.48,32101978,0.0,0.0,QQQ
2023-03-31,305.22,311.91,302.59,303.88,47742252,0.0,0.0,QQQ
2023-04-03,312.3,313.14,306.92,311.34,51638700,0.0,0.0,QQQ
2023-04-04,319.31,319.37,312.93,313.0,28327015,0.0,0.0,QQQ
2023-04-05,307.7,312.75,301.13,304.81,55086538,0.0,0.0,QQQ
2023-04-06,293.61,298.72,290.41,297.47,28716093,0.0,0.0,QQQ
